URL	Center	Sides Open	Side 1	Side 2	Side 3	Side 4	Side 5	Side 6	Used on Map	has match	
https://cdn.discordapp.com/attachments/662143148960776212/667374346721034270/unknown.png	Plus	2,5	PPCHDBB	TCBTSBH	DCBHCDP	CTSDTCB	HTSHPBS	BHSPDPP			
https://media.discordapp.net/attachments/513366593388937227/667375718333939712/20200116153238_1.jpg?width=1055&height=594	Clover	3,6	CBHCDCD	SHCDTCB	BHDSDTC	TSTSPSD	PPDPBHP	DPPCPHH			
https://media.discordapp.net/attachments/666873697763590144/667376952293720123/Warlock_Reveal_3_No_HUD.png	Blank	1,3,4	PSPSTPC	THPSPCB	SPPTCCH	TDBTBHT	CCSDTTC	PCTCSHP			
https://cdn.discordapp.com/attachments/658025514015129630/667377686301114388/tiger_release_final_20200116_075909.png	Blank	1,5,6	SCBBTTP	SPHHTSB	DDPTBBB	TDHCDSS	DPPTBDT	DPDTCCH			
https://i.imgur.com/Cjj96QU.jpg	Blank	1	TTTCSDB	SCPDTPS	SSBCCCC	SDTCHHT	DTSBHCT	DTDPCHB			
https://i.imgur.com/OBYPinG.jpg	Blank	3,5	CPBDCSC	HTHDCDC	TCCPHSD	PSBPHCB	THDBHPT	BPPSPTD			
https://cdn.discordapp.com/attachments/283245103571795969/667379355701215282/20200116093612_1.jpg	Blank	 2,4	DDHDTHT	SSTDCCS	HPTCTPH	BSDSBST	BTHSHDC	DTHBHHP			
https://media.discordapp.net/attachments/538014394567753730/667375535923396619/unknown.png?width=886&height=542	Blank	Blank	PBCDPTT	BDSSCTP	CTPHDDS	STTTBSS	DPCDHHT	TTTPDPP			
https://prnt.sc/qolobg	Blank	2,3,5	HPHSTSH	DDCHCSS	PSPPHTB	PSSDCTH	HBSSCPH	DCHBBTP			
https://cdn.discordapp.com/attachments/666873697763590144/667377241327665152/Hunter_Reveal_3_No_HUD.png	Blank	3	BCTHDPS	DSDDDPC	DBTBPBC	PPHHDTB	BBBBBBB	BBBBBBB			
https://cdn.discordapp.com/attachments/666873697763590144/667377368394104832/Hunter_Reveal_4_No_HUD.png	Blank	2	DHTPPTH	HSCPDSD	HDCPBCT	SPTBCSP	PBPBCHD	CTSHBPB			
https://drive.google.com/open?id=1MKhqYJ8ThE9InHpOeEt6caoB8eGsh-0g	Blank	5	TTDPPHP	PTSCDPS	PCHDSBB	HHCBPHT	BTBDBDB	TTTTHPT			
https://media.discordapp.net/attachments/538014394567753730/667376860266627101/unknown.png?width=666&height=541	Blank	5	CPHDSSS	CPBTCST	STPPPTP	HTTBHPS	BBTPTHS	THSSDTC			
https://cdn.discordapp.com/attachments/666873697763590144/667377516775866393/Titan_Reveal_3_No_HUD.png	Blank	1,2	HHCCSPH	CHTCPHP	DTTSPCP	CBCBDPC	TBPDSDP	CTHSHTS			
https://cdn.discordapp.com/attachments/666873697763590144/667377665426194482/Titan_Reveal_4_No_HUD.png	Blank	2,3,6	PDBCHPD	SHPHPBC	BHCTHPT	BTCTCCT	CCSHTBT	TCCPHSD			
https://drive.google.com/open?id=1TuAJTKvNvDj7XrcQY57AwpZL1Y3meQqs	Blank	1	DBTTSHD	PDHCSPH	HDSHTPC	BDSPHTD	STSHSSP	SPPCHCT			
https://media.discordapp.net/attachments/478305946716602379/667381303796301824/20200116173828_1.jpg?width=1120&height=630	Hex	5	SCPBDTH	CSHPBSP	CCHPCBS	CHTSSST	TTCBPDH	BDSHHTT			
https://share.icloud.com/photos/0btO22xNq64Oipoa9PHKtvXTw#Godfrey	Blank	1,2	PSCBHBC	CBCBSBC	CBPHCDD	BPPDPCB	PBPTTDH	DTDSCDT			
https://imgur.com/a/n1W0r7N	Blank	5,6	HSTTDTS	SSPTDSD	PHCCDSC	PTBHTTC	CSBTDCP	STTDDCS			
https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkxLDIsMyw0LDUsNglUVERUQ0RECURDRENTVEQJQkRQU0NEUAlUREhIQkNQCVNEQ0NCU0QJUEhUU1BIQw==	Blank	3 4 6	TTDTCDD	DCDCSTD	BDPSCDP	TDHHBCP	SDCCBSD	PHTSPHC			
https://cdn.discordapp.com/attachments/522264886428827668/667385295351578644/unknown.png	Blank	3	CBSDBSH	TDDCHTP	STSCHDT	DBPCTBP	PTHSDTH	BPDDTPB			
https://imgur.com/c4UfRg4.jpg	Blank	2,4	DCCDBCP	CDHDSHP	CTCHBCP	STTHHBS	TDTDSSP	HCSCDHS			
https://cdn.discordapp.com/attachments/170623537806049281/667386209768570890/unknown.png	Blank	3,5,6	sbdssdb	bhdbsph	chsbdbb	dcbhbpc	bhssdcd	ddbbpbc			
https://i.ibb.co/4WwCnfs/2.jpg	Blank	4,5	HDSPBBP	PBCDPCT	PSBPBTP	PBDHDCB	HBCCHBP	BCCBCDH			
https://cdn.discordapp.com/attachments/666872924967403550/667386835785220116/tiger_release_final_20200115_101925.png	Hex	3,6	DTCCPDP	HDBSPTB	PSPBPPD	CDCCTDT	SCCPPHP	HPHTTCT	YES		
https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkxLDQsNglIU0RTUFNTCUJCQkJCQkIJQkJCQkJCQglQU0NTSEJECVBDQ1BUSEMJSEhIUENCRA==	Blank	1,4,6	HSDSPSS	BBBBBBB	BBBBBBB	PSCSHBD	PCCPTHC	HHHPCBD			
https://i.imgur.com/kBod74w.jpg	Snake	2,4,5	CSTCDHB	BCBPTBB	DTDSCDT	DDCTDTC	BTTPHCB	CDPHHBB			
https://cdn.discordapp.com/attachments/666872924967403550/667387494005735451/tiger_release_final_20200116_151900.png	Blank	3	PDTHDSH	BTSBHPH	SCSCTCH	DPTHCSP	TSPTPHT	HPPTSHT	YES		
https://imgur.com/Xfc25Rb	Blank	5	PCSDDHD	DTTPHCT	BBSDHBS	BSSHSTT	BPTDCCH	TBHDPCS			
https://1drv.ms/u/s!AtMuVLNmObgUkn7up86pu1z_mNFI	Blank	1, 5	PSTSCBB	DBCBTCD	SPTDHSH	CSTHPCD	BBBSCBP	DDSHTBH			
https://tjl.co/corridors-of-time/viewer.html#aHR0cHM6Ly9kaXNjb3JkYXBwLmNvbS9jaGFubmVscy8yNjY4NDIzNDk5MjgzMTY5MjkvNTYyNjIwMzkzOTk5OTU4MDM3LzY2NzM4MzcxMTUwNzE1MjkzNSAodG9vbC1hc3Npc3RlZCkJQmxhbmsJMiw1CVBEREJTVFMJQ0NUU0JDUAlQSEJUSFBECUNCUFBDQ1AJVFNQSEhTQglQRFNTUFNQ	Blank	5,2	PDDBSTS	CCTSBCP	PHBTHPD	CBPPCCP	TSPHHSB	PDSSPSP			
https://cdn.discordapp.com/attachments/232531900047032322/667386978270052367/2020-01-16_6.png	Blank	3,5	DPTDBTH	BBBBBBP	TPBSDPB	TDTSBDD	DHDPTBB	CTBBBPP			
https://i.imgur.com/gfrvZ0o.jpg	Blank	5,6	PBCHPDB	DSDBTTP	BSHSTBB	TBTHCTC	HSSPPPD	BCPPHPC			
https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlEaWFtb25kCTUsNglTREJIREJICVRCUENEUEQJSFRIQkNDQwlQQ0JQU0RICUNTQ1RUREgJQlRTVFNDSA==	Diamond	5,6	SDBHDBH	TBPCDPD	HTHBCCC	PCBPSDH	CSCTTDH	BTSTSCH			
https://cdn.discordapp.com/attachments/463869303956045824/667382624297156628/titan_1.png	Blank	2,3	SSHHPCT	HCTCTSC	HSTSBTT	BHSBHTT	HPPTHHH	BPDHBPP			
https://imgur.com/a/qCGOgJV	Blank	2,5	HBDSTTS	SBCHCBB	HBBHBCH	DDCSBCS	DPDBHPP	BBPHCPB			
https://cdn.discordapp.com/attachments/633675801476464661/667378162463932446/unknown.png	Blank	5,6	BCPDTSD	TCHBDBH	DBHDSHD	SPPHDTS	DBHBCNH	DPCDTTB			
https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkyLDMsNglERFRUQ1BTCVNTSENTQ0QJSFRCQ1NCQglDVERQRERUCVNIVENTQ1QJRERIU0NUUA==	Blank	2, 3, 6	DDTTCPS	SSHCSCD	HTBCSBB	CTDPDDT	SHTCSCT	DDHSCTP			
https://cdn.discordapp.com/attachments/411073160448835584/667391790801879053/1-16-2020_7-24-51_AM-ualg051b.png	Blank	1,3,4	STPBCDT	PBBHTSB	PHBBCTT	SCCTBCB	TBDDDHB	THTPSDC			
https://cdn.discordapp.com/attachments/309438144862879744/667390492023062529/unknown.png	Blank	5	SPPTCDS	DHTHDCD	PHBTSDS	CBDSHHD	BTHDDST	DPCTCBP	YES		
https://i.imgur.com/12pf34z.png	Blank	1,2,3	PCDTBHT	DBTTBDP	PSPDHBC	HHBPTSC	BBBBBBB	BBBBBBB			
https://i.ibb.co/vhJvSDM/11.jpg	Snake	2,5,6	BPTHBDT	DDHHDDP	PBHDTPD	PHSDPCB	DBCBCCH	PCPSSTT			
https://cdn.discordapp.com/attachments/596987397758124033/667394434932932621/unknown.png	Blank	2,3,6	PPHDTBP	DCPHDHT	SPBSSBC	BPPBHHC	HDSCTSD	BSSPBBT			
https://media.discordapp.net/attachments/666872924967403550/667382581540683776/Destiny_2_Screenshot_2020.01.15_-_03.27.03.26_2.png?width=720&height=405	BLANK	1,2,3	HBDSPTH	CTCPTBP	DPBBBTC	SSDSTBC	CDPCDTT	TPCPSSD			
https://media.discordapp.net/attachments/666872924967403550/667382421833908234/Destiny_2_Screenshot_2020.01.15_-_03.17.05.90_2.png?width=720&height=405	BLANK	2,3	TTTHTCB	BTCCDSP	TPCHHHS	TSDHPBS	HHSBBHT	HHBCBHS	YES		
https://cdn.discordapp.com/attachments/666873697763590144/667394945556021249/20200116101205_1.jpg 	Clover	5	TDDBBTC	BSTHCCT	DPBSPSH	DPSSTSD	STHCSDP	CDBCCTT			
https://imgur.com/a/IlrGMyO	Blank	2,3	TBTHCTC	SHPPSDP	PPCPBHC	BDPHCBP	TPSBTDD	STBSBHB			
https://cdn.discordapp.com/attachments/528653559978393620/667393130852778014/20200116164011_1.jpg 	Blank	1	BCCPPPS	TTHSHPS	BBDCSTH	DHDHSDT	PPBSCTT	PCPDSSS			
https://media.discordapp.net/attachments/666872924967403550/667382647676469252/Destiny_2_Screenshot_2020.01.15_-_04.08.02.50_2.png?width=720&height=405	BLANK	1,2,3,6	PBPDSHT	HBTHCCT	CHDTSBS	TSCDBDC	SPHDDDB	THDHBHB			
https://imgur.com/gnb2bkb.jpg	Blank	2,3,6	PCSHSHB	BSHBSSD	HHTDCDD	TCCHCTS	DBHTPSC	PBBDHTC			
https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkxLDIsMyw0LDUsNglDU1NCSFNCCVRTU0NTRFAJU0JDQkJDSAlDU1BUQkRDCUJDU0JURFQJREhCRERQVA==	None	1,3,4,	CSSBHSB	TSSCSDP	SBCBBCP	CSPTBDC	BCSBTDT	DHTDDPT			
https://media.discordapp.net/attachments/666872924967403550/667382690978201608/Destiny_2_Screenshot_2020.01.16_-_04.21.41.22_2.png?width=720&height=405	BLANK	4	PPHSTCD	DHSPBHB	DPHCBHB	BDSBSHH	BBSCDST	CHBSPTC			
https://media.discordapp.net/attachments/666872924967403550/667382769034330121/Destiny_2_Screenshot_2020.01.16_-_04.31.40.96_2.png?width=720&height=405	BLANK	6	PCHBHHB	DSDTDPH	CHCDSCD	TPBSPTB	TDHBSDS	BBHPBHT			
https://media.discordapp.net/attachments/666872924967403550/667382930842189825/Destiny_2_Screenshot_2020.01.16_-_05.13.29.58_2.png?width=720&height=405	BLANK	1,3,4,5	PSBBDCC	DHTBTBC	PCPPDHT	SPCDHPB	PDHCTPS	BDHSHTB			
https://i.imgur.com/6jDhGZl.png	Blank	2,3,5	HCSCSDP	SSTTBDC	CSHDSBH	DTCTTTD	SSCPHBB	BSDBSDC			
https://cdn.discordapp.com/attachments/601630543888646182/667397550936031233/tiger_release_final_20200116_103939.png	blank	1,4	DTCDCPC	TBDHCHT	CCPDHBD	BHBSDSB	SDBPHHB	TTHPSPT			
https://media.discordapp.net/attachments/666872924967403550/667382860767821834/Destiny_2_Screenshot_2020.01.16_-_04.40.03.07_2.png?width=720&height=405	PLUS	3	PCPTHCB	HHPHCST	BBBCDBC	SBCCHTS	TBSSDSS	DBHDSHD			
https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkxLDIJRFRUQ1NCRAlERERQU1NUCUNCQkhEU0MJU0JUQ1RTRAlDQkhEQ1NCCUNCQ1BUUEg=	Blank	1,2	DTTCSBD	DDDPSST	CBBHDSC	SBTCTSD	CBHDCSB	CBCPTPH			
https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkyLDQsNglEQlNIU1BCCUhUU0hQQlMJQ1NTUERUUwlQU0JUU1NTCUNQVFNEQ1AJVFNTUEJERA==	Blank	2,4,6	DBSHSPB	HTSHPBS	CSSPDTS	PSBTSSS	CPTSDCP	TSSPBDD			
https://cdn.discordapp.com/attachments/666872924967403550/667398416380198955/puzzle_2.png	Blank	2,6	HPCTPBH	DHTPSHT	HCPCCHC	THHPTPC	TBPBDTD	PCTCPHP			
https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkzLDUJQ1NEUFBUUAlQUERIVEhQCUNEQkNIREMJVEJISEhIQglEU0JIRENDCVBQRFRDQlQ=	Blank	3,5	CSDPPTP	PPDHTHP	CDBCHDC	BTHHHHB	DSBHDCC	PPDTCBT	YES		
https://i.ibb.co/rmGYVf7/33.jpg	Blank	1,3,5,6	CDSHDSD	DTCHBSB	BPPPPBB	CHBCHDP	PPSPSCD	TSSDDCC			
https://i.ibb.co/cTTvrBf/34.jpg	Blank	3	HSBPSPH	HPCPTCP	SPBSBTD	SPPTCDS	SCHCBBP	BHSHHBD	YES		
https://cdn.discordapp.com/attachments/666872924967403550/667402117711134720/code1-Hunter-9am.jpg	Blank	2,3,6	BSPCPHT	PBPDBSP	BHDDBHH	HPDSPCP	SPBDCSH	BCTDDBP			
https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkyLDMJUFBTSFRQQwlDREJURERUCVNQVFRUQ0gJQkNDQlBCRAlDSEJIREJCCVNCQ1RQSFM=	Blank	2,3	PPSHTPC	CDBTDDT	SPTTTCH	BCCBPBD	CHBHDBB	SBCTPHS			
https://cdn.discordapp.com/attachments/666872924967403550/667403629199622175/code1-Titan-9am.jpg	Clover	5	BHDBBPT	BDDTTSC	BDDDBSD	BDTHCDD	THDSHBC	HBBHBCH			
https://imgur.com/4N15JvK.jpg	Blank	2,4	SBPHBHD	TPDSCCP	THBSPCD	TDPHTCT	TBPBDDT	DHBDHHH	YES		
https://cdn.discordapp.com/attachments/666872924967403550/667403799127916565/Destiny_2_Screenshot_2020.01.16_-_09.20.27.66.png	Blank	2	CDSHTBD	BHDTPDC	HHDCDSP	PSBCDPT	CTSSPTB	DDSTPCP			
https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkzCVBUVFRDU0MJQ1RURFNEUAlIUEhIRFRCCUNTQlBCRFMJRFBUREhUUAlEQ1NDRERT	Blank	3	PTTTCSC	CTTDSDP	HPHHDTB	CSBPBDS	DPTDHTP	DCSCDDS			
https://imgur.com/NovqG2O	Blank	2,4	HHBDDHH	TSBPPDP	PCPBSBH	DCHCTCH	BBBBBBB	BBBBBBB			
https://cdn.discordapp.com/attachments/519965709787463701/667371559685455884/20200116141116_1.jpg	Clover	2,5 	BTCSSPP	DPPBCTD	HTTBCTD	BTBPSSS	THHTPTH	STCDSBP			
https://i.ibb.co/Sy2zpgZ/35.jpg	Diamond	6	TBDTSDS	HPPTPSP	DHBBHBC	PPPSDPP	SSBHSSS	SHBDPTH			
https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawkzLDYJQlNCU0hUQwlTSERERFBTCUhIQ1REQ0IJSFBQQ0hTSAlIVENEU1RECUJURFRDQkI=	Blank	3,6	BSBSHTC	SHDDDPS	HHCTDCB	HPPCHSH	HTCDSTD	BTDTCBB	YES		
https://puu.sh/F0cp9/30c27bda4c.jpg	Blank	1,4,5	TPCCPCD	DBDTCTT	DDPTHBT	BSCSCCD	PHTDBPP	PPSSBSD			
https://cdn.discordapp.com/attachments/658847244597985310/667405258594713619/20200116112139_1.jpg 	Blank	2,3,6	PCHBCBB	SDCHCPD	CBHDPTC	SSCTHPP	DPHCTCD	TCCPHHT			
https://cdn.discordapp.com/attachments/666872924967403550/667406324212170771/code2-Hunter-10am.jpg	Blank	2,6	HTTHHCS	BTDDSCP	SDPSTDT	HSCCTPH	BCPDCHC	DPSSDBD			
https://cdn.discordapp.com/attachments/662143148960776212/667403009734475809/unknown.png	Plus	4	PHDSBCS	DBDBSDC	PHDPBDB	CBCBTHD	BBBBBBB	BBBBBBB	YES		
https://cdn.discordapp.com/attachments/496604033554055169/667401891700801556/unknown.png	blank	3,6	BSBTHPH	HPPTBSC	DSHDHHH	PDBSDTB	SSDHPBD	HCSCTTB			
https://cdn.discordapp.com/attachments/666872924967403550/667407457634746370/code2-Titan-10am.jpg	Snake	3	SPHDHDT	PSHHCHP	SCDTCCH	HBCSSCP	THTPTPB	TPDTPCB			
https://cdn.discordapp.com/attachments/662143148960776212/667403889498128424/unknown.png	Blank	5,6	SPHCTHP	DTDCCCB	BDHBSSP	HBPBPPC	THCPPCP	HHHCTPT			
https://cdn.discordapp.com/attachments/666872924967403550/667408628210204692/code2-Warlock-1pm.jpg	Blank	3,5	PCBDTCC	DPCDBDT	HSCHTDS	PSTPSPS	SHSCBBD	DPSPHCS			
https://puu.sh/F0vf0/d846dfb30c.png	Plus	5	SSSBCSB	BCTSCTS	HTTPSPH	DTCTPHS	HDDCBPH	THBPDPH			
https://imgur.com/ojx6S5K	Blank	1,3,4	TDHHBCP	BTCDDBH	TCSPTHT	PTCPTHC	BBSPTPB	SHTHBTP			
https://imgur.com/ORUOvtu	Clover	4	TTCSBSC	STBHCSP	THTTPCD	PDDTHSC	DHSSDPP	SDSHCSH			
https://media.discordapp.net/attachments/544247876868505621/667404059539406878/1085660_20200115220103_1.png?width=868&height=543	Clover	2,5	SCTBHTH	SPBHPSS	SDDTPPP	BHTSCCB	CBCSDCC	DBTDHSH			
https://cdn.discordapp.com/attachments/642554148973445123/667408821827665940/vaultofglass1.png	Blank	1,2,3,6	HHSHHPT	DDBHTDB	STHCSCC	DPCBHBS	CCCDBCS	PSCPCDH			
https://imgur.com/a/nzCmPc0	Blank	4	DCDCCHT	DCBSCHP	PDBSTDT	CTHTHHB	DHPDTHP	TBDTSCC			
https://cdn.discordapp.com/attachments/666872924967403550/667410075740274708/code3-Hunter-11am.jpg	Plus	1	SBCPHCD	PPDPBSD	DTBPCCP	BBHBBSH	HCTSBBT	SCBDDBS			
https://cdn.discordapp.com/attachments/666873697763590144/667410861949714453/20200116164628_1.jpg	Blank	3,5	HPDPTCT	PHCCBTS	TPDPPPP	TPTPBPH	DSTBDBC	HHBHPPP			
https://cdn.discordapp.com/attachments/509892887048355844/667404805223743489/unknown.png	Diamond	3	PBCTDHD	CCTPDHT	PTSTSDH	SDBHSSP	HSDPSBS	BCSDCPS			
https://cdn.discordapp.com/attachments/666872924967403550/667411557583421450/code3-Titan-2pm.jpg	Blank	3	BBBBBBB	BBBBBBB	BTBDTCS	CDHCPTT	HTHDTTS	BBBBBBB			
https://cdn.discordapp.com/attachments/666872924967403550/667411328629080105/Destiny_2_Screenshot_2020.01.16_-_11.48.55.76.png	Blank	Side 6 and 2	HCCHDDC	PHSCSPC	DSCPBST	DTPBPCS	PDTHHPD	CDHSTPT			
https://cdn.discordapp.com/attachments/219568287359565825/667412599738204180/Destiny_2_1_16_2020_11_48_59_AM.png	Blank	2,4	STSCDCT	HDHTPSP	BCDDTTH	BDTCSTC	HCDPTBT	HDDSDHH			
https://cdn.discordapp.com/attachments/667414384422813778/667414600962277395/NOUKHVT_7A9LGJ9K.png	Clover	3	PBPHCPD	THHPDHS	PSTSCDS	BBBBBBB	HBBHTDH	TPDDCST			
https://i.ibb.co/wNnqNCD/36.jpg	Blank	6	BPDSCPB	HDDSPCH	BCBDPCP	SHCDBDH	THTHBTP	BBTPCDH			
https://cdn.discordapp.com/attachments/666872924967403550/667413721412403210/Code3-Warlock-8am.jpg	Hex	2,3,5	CDCCCCT	PPDPDTT	DCSDBTD	HCTBPCP	DTDPTBD	HCSBHTB			
https://photos.google.com/search/_tra_/photo/AF1QipP1jiAPLZq87WFGcPWw4LLWAaJCq8lUbx3yxRye	Blank	1	CTPPHDC	HHTPSDC	CDTCSCB	PHSHTDH	BHHPPDH	PHDTHDH			
https://gyazo.com/630764bf842b889e25c9c8aa7671552f	Blank	1,3	PTBHCHC	PBBBTHC	BHTDHCH	PBPBCBT	CBTCBHH	PCDHBCP			
https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlIZXgJNQlQSEhEUFBTCURDQ0hERFAJSFBEU0hEQwlUQ1NDSENQCURDQ1RUQ1MJRENDSEhCQw==	Hex	5	PHHDPPS	DCCHDDP	HPDSHDC	TCSCHCP	DCCTTCS	DCCHHBC			
https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlIZXgJMglISEhDQkNUCUJDUEhQQlAJUFBCVFNCVAlIUFRDUENQCVBCVFBQQlQJQ0RQQ1NDSA==	Hex	2	HHHCBCT	BCPHPBP	PPBTSBT	HPTCPCP	PBTPPBT	CDPCSCH			
https://cdn.discordapp.com/attachments/666872924967403550/667416394928881675/tiger_release_final_20200117_040040.png	Blank	3,6	PSSBSSD	PCSSHSC	TBSDCSB	TBSDCSB	BSPDHHS	SPCPBBH			
https://tjl.co/corridors-of-time/viewer.html#ICh0b29sLWFzc2lzdGVkKQlCbGFuawk1CUNEQ0hQU0MJU0RCU0NESAlTUEhQRFNCCUNQSEhESEgJSFNCSEhEVAlCQ0RCQlNU	Blank	5	CDCHPSC	SDBSCDH	SPHPDSB	CPHHDHH	HSBHHDT	BCDBBST			
https://cdn.discordapp.com/attachments/666872924967403550/667417111383244800/Desktop_Screenshot_2020.01.16_-_12.15.38.58.png	Blank	4	HTSTHTC	TBBCPBB	TPSDTHB	DBTDDPP	BPPDDDP	HTDHHSD			
https://media.discordapp.net/attachments/636210603937234977/667417223932936202/image0.jpg	Hex	5	PCCSPC	CTTPHTC	TTDPSSH	HDPHPDD	DHTSTSD	SHSCTPH			
https://cdn.discordapp.com/attachments/667414384422813778/667418628018143242/QQ20200117012251.png	Plus	2,4	PTCSHDD	THSTCCP	TTTBSPT	BDSTBSH	PCHPCDS	BTPPTBC			
https://drive.google.com/open?id=1Ot_osmxrCnqe72bjRfa5swQc_7OYz9lc	Blank	1, 2, 4, 5	DTPBPCS	CPDBDSP	SPSTHCH	BPTTTPH	SBSDHTT	PDSTHHP			
https://cdn.discordapp.com/attachments/666872924967403550/667426106994982923/PS_Messages_20200116_195010.jpg	Blank	2,4	TPSBCTT	SHBBCBP	DCHBPBH	BHDPPST	DCDPTCD	SHTPCHS			
http://puu.sh/F0wuQ/1895a37c24.jpg	Clover	1	TPPTBCP	BBPTHBS	BDSDDDS	PTDTCBP	HTBHDPP	HTCPDCS			
https://puu.sh/F0wsg/cd05034925.png	Blank	1	BPHBPCP	BBPPDTP	STSCBDB	HDSCHTS	BDBTPTT	HTDBBBT			
https://i.imgur.com/Cfnzgqm.png	BLANK	6, 2	DBCSCTP	PBSHDPT	CHBDHDH	TPSSHPB	TPTBDBS	BBBHCCC			
https://cdn.discordapp.com/attachments/666872924967403550/667426517470412860/20200116173854_1.jpg	Blank	5	PDBBBDP	CCPTDBC	HCBSBHB	CPDTDHS	DPSHHBC	CDDTPPP			
http://puu.sh/F0wFj/73f8acb329.jpg	Blank	6	TPCTSDS	THTHBTP	BHDPTSP	CPSBSDH	HPTPTDD	STCPBSC			
https://cdn.discordapp.com/attachments/666873697763590144/667429683733725184/e1517646ac.png	Blank	1	CPHCSBP	TDCSCHT	PHSTHPH	DCDBPBS	CDCSDBH	TDCDCTS			
https://my.playstation.com/whatsnew/gallery/6a317590-388a-11ea-881c-0a99d3f3fcb2	Hex	2,6	TBSCDSB	SSHDPBD	CHPTCTT	CTPBBHC	HBBTBPT	CBCHHSC			
https://gyazo.com/3125b2bc910274081ab5a49b86513a49	Blank	5	SSCPPDP	TPSPCPH	CDHDPSS	SHTBDHD	BBTDTBS	CSPHDPB			
https://media.discordapp.net/attachments/666873697763590144/667429717867233300/image3.png?width=1202&height=677	Blank	1,4,6	BTTTPDB	DTHHPTB	HSHTSHS	DBHHSCB	PCCCDBC	HTHDCCS			
https://i.imgur.com/nJ894sd.png	Blank	2,3	HCHHTBS	DBDBCCP	HPHTTCT	PHTBTSH	SHTBHCB	TCBHPDT	YES		
https://puu.sh/F0cPS/a901f91a36.jpg	Blank	2,5	STBDDSS	BHSHPSC	BCSSBHT	SPDTBTB	TBBTCHS	BPSDTCP			
https://cdn.discordapp.com/attachments/666872924967403550/667431615768690688/tiger_release_final_20200116_101309.png	Blank	1,2,3	CCDCSCD	SCDSBSH	PCSTCDT	CDDSDTT	HPSBDSP	CBTCSHT			
https://cdn.discordapp.com/attachments/666872924967403550/667430936740364288/Destiny_2_Screenshot_2020.01.16_-_13.08.45.97.png	Blank	1,3,6	DTSBCPT	DDBDDPH	SPBCDHH	PDBCHPD	HTHDCDC	SHPCBCD			
https://cdn.discordapp.com/attachments/666872924967403550/667430944709541888/Destiny_2_Screenshot_2020.01.16_-_13.10.59.08.png	Clover	2,3,5	BBSHBDC	PPTHSCD	PDPHCSC	SHSHCDP	CBCHCDH	CDDCPBD			
https://imgur.com/a/Yj4UrT8	plus	2,5	PDSTCTB	PBCDBDP	DTHSBCS	DBPPPDP	PHBDDCC	PCPPHBS			
https://imgur.com/a/UHwB7QP	Blank	3,4,6	BBHTHTD	SCTCCCC	HBDBHDS	SHDBHHT	BSPPTHC	BSSCCHS			
https://media.discordapp.net/attachments/499256922822934548/667431567110438932/image0.jpg?width=600&height=338	blank	2,6,4	PHSPBHD	BDDDTPS	DBSSCPD	HPDBBCS	CTCBCDP	TDPTTDD			
https://imgur.com/a/15I6R5Y	clover	3,5,6	TPPHCHP	BBDBPSS	DHDSTPP	THCBPBS	TTTTHSC	PDPTBSS			
https://cdn.discordapp.com/attachments/666872924967403550/667433920152731648/Warlock_16_01_20_7pm.png	Snake	1,5,6	TBCBHDD	BSPDHCB	HDDHDHT	BTTTTHC	THSTCCP	DCCPPBB			
https://cdn.discordapp.com/attachments/287472013516472320/667433103840641046/20200114232527_1.jpg	Blank	5	BHCHHBP	BBHHDPT	TTCSSHB	HCBTTPT	BTTTPTT	DBSBSSS			
https://cdn.discordapp.com/attachments/666872924967403550/667433916692693009/Hunter_16_01_20_7pm.png	Clover	4	BBBBBBB	BBBBBBB	CPSHHDH	SSTHTPD	HSHCPTH	BBBBBBB			
http://puu.sh/F0x4W/89cf45dd39.jpg	Blank	3,5,6	BPPBHHC	HBHDTSP	DSTCCDC	SDBCSTC	BHTSTDD	PHDTPHD			
https://cdn.discordapp.com/attachments/371349906448711693/667435453829480467/unknown.png	Blank	2,3,4,5	BCCPTPT	DTHSCCT	HBBPCBD	SSHPSHT	PPBTBHT	CBDCBHH			
https://tjl.co/corridors-of-time/	Plus	side 4	HBCDSDP	HSTDSTD	BTCCHDS	HHDTHTT	BTTBTCS	SBDCCTD			
